Date,State,Confirmed,Recovered,Deceased,Other
13-02-2021,India,10904774,10609841,155678,4521
13-02-2021,Uttar Pradesh,602089,590292,8699,0
13-02-2021,Uttarakhand,96766,93060,1680,1389
13-02-2021,West Bengal,572405,558015,10230,0
14-02-2021,Andaman and Nicobar Islands,5009,4938,62,0
14-02-2021,Andhra Pradesh,888869,880972,7162,0
14-02-2021,Arunachal Pradesh,16832,16773,56,0
14-02-2021,Assam,217293,214585,1087,1347
14-02-2021,Bihar,261741,259591,1525,1
14-02-2021,Chandigarh,21238,20765,346,0
14-02-2021,Chhattisgarh,309099,302069,3772,0
14-02-2021,Delhi,636946,625024,10891,0
14-02-2021,Dadra and Nagar Haveli and Daman and Diu,3382,3346,2,29
14-02-2021,Goa,54235,52910,779,0
14-02-2021,Gujarat,265244,259104,4401,0
14-02-2021,Himachal Pradesh,58222,56817,981,13
14-02-2021,Haryana,269046,265155,3039,0
14-02-2021,Jharkhand,119324,117778,1083,0
14-02-2021,Jammu and Kashmir,125341,122768,1951,0
14-02-2021,Karnataka,945270,927150,12265,19
14-02-2021,Kerala,1004136,936398,3986,272
14-02-2021,Ladakh,9767,9592,130,0
14-02-2021,Lakshadweep,233,133,0,3
14-02-2021,Maharashtra,2064278,1975603,51529,1181
14-02-2021,Meghalaya,13942,13645,148,0
14-02-2021,Manipur,29196,28748,373,0
14-02-2021,Madhya Pradesh,257646,251970,3834,0
14-02-2021,Mizoram,4392,4366,9,0
14-02-2021,Nagaland,12189,11877,88,151
14-02-2021,Odisha,336174,333554,1963,0
14-02-2021,Punjab,176298,168239,5697,0
14-02-2021,Puducherry,39448,38533,657,0
14-02-2021,Rajasthan,318923,314733,2781,0
14-02-2021,Sikkim,6118,5831,135,96
14-02-2021,Telangana,296574,293210,1616,0
14-02-2021,Tamil Nadu,845120,828441,12419,0
14-02-2021,Tripura,33350,32937,388,23
14-02-2021,India,10916480,10619341,155769,4527
14-02-2021,Uttar Pradesh,602190,590448,8702,0
14-02-2021,Uttarakhand,96820,93061,1680,1392
14-02-2021,West Bengal,572595,558277,10232,0
15-02-2021,Andaman and Nicobar Islands,5009,4938,62,0
15-02-2021,Andhra Pradesh,888899,881041,7163,0
15-02-2021,Arunachal Pradesh,16833,16774,56,0
15-02-2021,Assam,217304,214601,1089,1347
15-02-2021,Bihar,261785,259670,1527,1
15-02-2021,Chandigarh,21264,20789,346,0
15-02-2021,Chhattisgarh,309373,302557,3777,0
15-02-2021,Delhi,637087,625158,10893,0
15-02-2021,Dadra and Nagar Haveli and Daman and Diu,3382,3346,2,29
15-02-2021,Goa,54275,52969,781,0
15-02-2021,Gujarat,265493,259384,4401,0
15-02-2021,Himachal Pradesh,58243,56851,981,13
15-02-2021,Haryana,269154,265212,3039,0
15-02-2021,Jharkhand,119362,117811,1085,0
15-02-2021,Jammu and Kashmir,125405,122837,1951,0
15-02-2021,Karnataka,945638,927580,12267,19
15-02-2021,Kerala,1007020,941471,3999,273
15-02-2021,Ladakh,9773,9595,130,0
15-02-2021,Lakshadweep,234,140,0,3
15-02-2021,Maharashtra,2067643,1978708,51552,1182
15-02-2021,Meghalaya,13942,13666,148,0
15-02-2021,Manipur,29204,28755,373,0
15-02-2021,Madhya Pradesh,257849,252164,3838,0
15-02-2021,Mizoram,4392,4367,10,0
15-02-2021,Nagaland,12189,11892,88,151
15-02-2021,Odisha,336262,333637,1964,0
15-02-2021,Punjab,176520,168456,5707,0
15-02-2021,Puducherry,39468,38574,658,0
15-02-2021,Rajasthan,319005,314859,2781,0
15-02-2021,Sikkim,6118,5833,135,96
15-02-2021,Telangana,296673,293379,1618,0
15-02-2021,Tamil Nadu,845575,828918,12425,0
15-02-2021,Tripura,33350,32937,388,23
15-02-2021,India,10925566,10631134,155851,4549
15-02-2021,Uttar Pradesh,602248,590570,8704,0
15-02-2021,Uttarakhand,96867,93160,1680,1412
15-02-2021,West Bengal,572728,558535,10233,0
16-02-2021,Andaman and Nicobar Islands,5013,4943,62,0
16-02-2021,Andhra Pradesh,888959,881181,7163,0
16-02-2021,Arunachal Pradesh,16833,16774,56,0
16-02-2021,Assam,217309,214615,1089,1347
16-02-2021,Bihar,261841,259748,1528,1
16-02-2021,Chandigarh,21293,20813,347,0
16-02-2021,Chhattisgarh,309623,302935,3783,0
16-02-2021,Delhi,637181,625268,10894,0
16-02-2021,Dadra and Nagar Haveli and Daman and Diu,3382,3349,2,29
16-02-2021,Goa,54323,53035,784,0
16-02-2021,Gujarat,265756,259655,4402,0
16-02-2021,Himachal Pradesh,58262,56898,981,13
16-02-2021,Haryana,269240,265381,3040,0
16-02-2021,Jharkhand,119394,117850,1084,0
16-02-2021,Jammu and Kashmir,125463,122883,1951,0
16-02-2021,Karnataka,946076,927924,12273,19
16-02-2021,Kerala,1011957,946910,4017,273
16-02-2021,Ladakh,9779,9601,130,0
16-02-2021,Lakshadweep,251,155,0,3
16-02-2021,Maharashtra,2071306,1981408,51591,1182
16-02-2021,Meghalaya,13944,13696,148,0
16-02-2021,Manipur,29213,28757,373,0
16-02-2021,Madhya Pradesh,258082,252385,3841,0
16-02-2021,Mizoram,4395,4368,10,0
16-02-2021,Nagaland,12190,11908,90,151
16-02-2021,Odisha,336322,333700,1965,0
16-02-2021,Punjab,176767,168654,5712,0
16-02-2021,Puducherry,39488,38617,658,0
16-02-2021,Rajasthan,319065,315027,2781,0
16-02-2021,Sikkim,6121,5834,135,96
16-02-2021,Telangana,296802,293540,1619,0
16-02-2021,Tamil Nadu,846026,829388,12432,0
16-02-2021,Tripura,33350,32937,388,23
16-02-2021,India,10937158,10642970,155950,4555
16-02-2021,Uttar Pradesh,602353,590787,8704,0
16-02-2021,Uttarakhand,96920,93256,1682,1418
16-02-2021,West Bengal,572879,558790,10235,0
17-02-2021,Andaman and Nicobar Islands,5014,4944,62,0
17-02-2021,Andhra Pradesh,889010,881238,7165,0
17-02-2021,Arunachal Pradesh,16833,16774,56,0
17-02-2021,Assam,217330,214628,1090,1347
17-02-2021,Bihar,261879,259830,1529,1
17-02-2021,Chandigarh,21322,20832,348,0
17-02-2021,Chhattisgarh,309934,303137,3788,0
17-02-2021,Delhi,637315,625343,10894,0
17-02-2021,Dadra and Nagar Haveli and Daman and Diu,3384,3349,2,29
17-02-2021,Goa,54369,53074,786,0
17-02-2021,Gujarat,266034,259928,4403,0
17-02-2021,Himachal Pradesh,58296,56948,981,13
17-02-2021,Haryana,269322,265455,3041,0
17-02-2021,Jharkhand,119439,117889,1084,0
17-02-2021,Jammu and Kashmir,125547,122939,1951,0
17-02-2021,Karnataka,946454,928461,12276,19
17-02-2021,Kerala,1016849,951742,4033,275
17-02-2021,Ladakh,9782,9604,130,0
17-02-2021,Lakshadweep,261,161,0,3
17-02-2021,Maharashtra,2076093,1985261,51631,1188
17-02-2021,Meghalaya,13945,13719,148,0
17-02-2021,Manipur,29223,28759,373,0
17-02-2021,Madhya Pradesh,258333,252628,3842,0
17-02-2021,Mizoram,4396,4369,10,0
17-02-2021,Nagaland,12190,11913,90,151
17-02-2021,Odisha,336397,333788,1965,0
17-02-2021,Punjab,177108,168833,5722,0
17-02-2021,Puducherry,39506,38644,660,0
17-02-2021,Rajasthan,319166,315135,2782,0
17-02-2021,Sikkim,6121,5835,135,96
17-02-2021,Telangana,296950,293690,1620,0
17-02-2021,Tamil Nadu,846480,829850,12438,0
17-02-2021,Tripura,33352,32937,388,23
17-02-2021,India,10950020,10654998,156050,4569
17-02-2021,Uttar Pradesh,602410,591013,8707,0
17-02-2021,Uttarakhand,96964,93309,1683,1424
17-02-2021,West Bengal,573012,559039,10237,0
18-02-2021,Andaman and Nicobar Islands,5014,4944,62,0
18-02-2021,Andhra Pradesh,889077,881292,7166,0
18-02-2021,Arunachal Pradesh,16836,16775,56,0
18-02-2021,Assam,217344,214639,1091,1347
18-02-2021,Bihar,261942,259898,1531,1
18-02-2021,Chandigarh,21352,20854,348,0
18-02-2021,Chhattisgarh,310210,303415,3790,0
18-02-2021,Delhi,637445,625496,10896,0
18-02-2021,Dadra and Nagar Haveli and Daman and Diu,3384,3349,2,29
18-02-2021,Goa,54421,53125,786,0
18-02-2021,Gujarat,266297,260198,4403,0
18-02-2021,Himachal Pradesh,58312,57017,981,13
18-02-2021,Haryana,269405,265549,3042,0
18-02-2021,Jharkhand,119478,117925,1084,0
18-02-2021,Jammu and Kashmir,125634,122992,1954,0
18-02-2021,Karnataka,946860,928767,12282,19
18-02-2021,Kerala,1021433,956935,4047,277
18-02-2021,Ladakh,9783,9605,130,0
18-02-2021,Lakshadweep,263,164,0,3
18-02-2021,Maharashtra,2081520,1987804,51669,1189
18-02-2021,Meghalaya,13946,13743,148,0
18-02-2021,Manipur,29225,28769,373,0
18-02-2021,Madhya Pradesh,258574,252821,3844,0
18-02-2021,Mizoram,4399,4372,10,0
18-02-2021,Nagaland,12191,11919,91,152
18-02-2021,Odisha,336460,333888,1966,0
18-02-2021,Punjab,177376,169002,5732,0
18-02-2021,Puducherry,39526,38667,660,0
18-02-2021,Rajasthan,319270,315212,2783,0
18-02-2021,Sikkim,6126,5836,135,97
18-02-2021,Telangana,297113,293791,1622,0
18-02-2021,Tamil Nadu,846937,830320,12444,0
18-02-2021,Tripura,33354,32938,388,23
18-02-2021,India,10963258,10665911,156150,4583
18-02-2021,Uttar Pradesh,602553,591269,8711,0
18-02-2021,Uttarakhand,97005,93339,1684,1433
18-02-2021,West Bengal,573193,559282,10239,0
19-02-2021,Andaman and Nicobar Islands,5014,4948,62,0
19-02-2021,Andhra Pradesh,889156,881369,7167,0
19-02-2021,Arunachal Pradesh,16836,16775,56,0
19-02-2021,Assam,217367,214658,1091,1347
19-02-2021,Bihar,262009,259973,1532,1
19-02-2021,Chandigarh,21371,20867,348,0
19-02-2021,Chhattisgarh,310469,303637,3793,0
19-02-2021,Delhi,637603,625653,10897,0
19-02-2021,Dadra and Nagar Haveli and Daman and Diu,3384,3349,2,29
19-02-2021,Goa,54466,53181,787,0
19-02-2021,Gujarat,266563,260475,4404,0
19-02-2021,Himachal Pradesh,58344,57052,981,13
19-02-2021,Haryana,269498,265643,3042,0
19-02-2021,Jharkhand,119529,117977,1084,0
19-02-2021,Jammu and Kashmir,125715,123059,1954,0
19-02-2021,Karnataka,947246,929058,12287,19
19-02-2021,Kerala,1025938,961789,4062,277
19-02-2021,Ladakh,9785,9614,130,0
19-02-2021,Lakshadweep,272,178,0,3
19-02-2021,Maharashtra,2087632,1989963,51713,1191
19-02-2021,Meghalaya,13951,13765,148,0
19-02-2021,Manipur,29230,28772,373,0
19-02-2021,Madhya Pradesh,258871,253071,3846,0
19-02-2021,Mizoram,4405,4373,10,0
19-02-2021,Nagaland,12191,11928,91,152
19-02-2021,Odisha,336513,333980,1967,0
19-02-2021,Punjab,177759,169216,5740,0
19-02-2021,Puducherry,39540,38701,662,0
19-02-2021,Rajasthan,319363,315310,2784,0
19-02-2021,Sikkim,6127,5841,135,97
19-02-2021,Telangana,297278,293940,1623,0
19-02-2021,Tamil Nadu,847385,830787,12451,0
19-02-2021,Tripura,33354,32938,388,23
19-02-2021,India,10977174,10676126,156250,4595
19-02-2021,Uttar Pradesh,602592,591359,8712,0
19-02-2021,Uttarakhand,97031,93407,1686,1443
19-02-2021,West Bengal,573387,559520,10242,0
20-02-2021,Andaman and Nicobar Islands,5014,4949,62,0
20-02-2021,Andhra Pradesh,889210,881439,7167,0
20-02-2021,Arunachal Pradesh,16836,16775,56,0
20-02-2021,Assam,217383,214676,1091,1347
20-02-2021,Bihar,262066,260030,1534,1
20-02-2021,Chandigarh,21397,20879,349,0
20-02-2021,Chhattisgarh,310732,303835,3795,0
20-02-2021,Delhi,637755,625832,10898,0
20-02-2021,Dadra and Nagar Haveli and Daman and Diu,3384,3349,2,29
20-02-2021,Goa,54523,53243,787,0
20-02-2021,Gujarat,266821,260745,4404,0
20-02-2021,Himachal Pradesh,58366,57120,981,13
20-02-2021,Haryana,269609,265751,3042,0
20-02-2021,Jharkhand,119566,118022,1084,0
20-02-2021,Jammu and Kashmir,125783,123129,1954,0
20-02-2021,Karnataka,947736,929447,12292,19
20-02-2021,Kerala,1030588,967630,4075,281
20-02-2021,Ladakh,9786,9616,130,0
20-02-2021,Lakshadweep,277,189,0,3
20-02-2021,Maharashtra,2093913,1992530,51753,1191
20-02-2021,Meghalaya,13952,13778,148,0
20-02-2021,Manipur,29233,28776,373,0
20-02-2021,Madhya Pradesh,259128,253284,3850,0
20-02-2021,Mizoram,4407,4377,10,0
20-02-2021,Nagaland,12191,11930,91,152
20-02-2021,Odisha,336578,334053,1967,0
20-02-2021,Punjab,178111,169480,5748,0
20-02-2021,Puducherry,39569,38719,662,0
20-02-2021,Rajasthan,319461,315376,2785,0
20-02-2021,Sikkim,6128,5843,135,97
20-02-2021,Telangana,297435,294097,1623,0
20-02-2021,Tamil Nadu,847823,831246,12457,0
20-02-2021,Tripura,33389,32938,388,23
20-02-2021,India,10991093,10687539,156339,4531
20-02-2021,Uttar Pradesh,602706,591559,8714,0
20-02-2021,Uttarakhand,96657,93142,1686,1375
20-02-2021,West Bengal,573580,559755,10246,0
21-02-2021,Andaman and Nicobar Islands,5014,4949,62,0
21-02-2021,Andhra Pradesh,889298,881511,7167,0
21-02-2021,Arunachal Pradesh,16836,16775,56,0
21-02-2021,Assam,217392,214694,1091,1347
21-02-2021,Bihar,262160,260088,1535,1
21-02-2021,Chandigarh,21425,20890,349,0
21-02-2021,Chhattisgarh,310885,303973,3800,0
21-02-2021,Delhi,637900,625929,10900,0
21-02-2021,Dadra and Nagar Haveli and Daman and Diu,3384,3351,2,29
21-02-2021,Goa,54562,53287,787,0
21-02-2021,Gujarat,267104,261009,4405,0
21-02-2021,Himachal Pradesh,58385,57156,982,13
21-02-2021,Haryana,269730,265827,3042,0
21-02-2021,Jharkhand,119597,118058,1085,0
21-02-2021,Jammu and Kashmir,125867,123192,1954,0
21-02-2021,Karnataka,948149,929800,12294,19
21-02-2021,Kerala,1034658,971975,4090,284
21-02-2021,Ladakh,9786,9617,130,0
21-02-2021,Lakshadweep,280,201,0,3
21-02-2021,Maharashtra,2100884,1994947,51788,1193
21-02-2021,Meghalaya,13952,13782,148,0
21-02-2021,Manipur,29237,28784,373,0
21-02-2021,Madhya Pradesh,259427,253522,3854,0
21-02-2021,Mizoram,4409,4377,10,0
21-02-2021,Nagaland,12192,11936,91,152
21-02-2021,Odisha,336636,334107,1967,0
21-02-2021,Punjab,178459,169686,5754,0
21-02-2021,Puducherry,39592,38737,663,0
21-02-2021,Rajasthan,319543,315513,2785,0
21-02-2021,Sikkim,6132,5848,135,97
21-02-2021,Telangana,297598,294243,1624,0
21-02-2021,Tamil Nadu,848275,831706,12460,0
21-02-2021,Tripura,33389,32938,388,23
21-02-2021,India,11005371,10697254,156422,4546
21-02-2021,Uttar Pradesh,602785,591700,8715,0
21-02-2021,Uttarakhand,96687,93158,1687,1385
21-02-2021,West Bengal,573762,559988,10249,0
22-02-2021,Andaman and Nicobar Islands,5015,4949,62,0
22-02-2021,Andhra Pradesh,889339,881582,7167,0
22-02-2021,Arunachal Pradesh,16836,16775,56,0
22-02-2021,Assam,217406,214712,1091,1347
22-02-2021,Bihar,262244,260147,1536,1
22-02-2021,Chandigarh,21463,20908,350,0
22-02-2021,Chhattisgarh,311159,304355,3806,0
22-02-2021,Delhi,638028,626086,10901,0
22-02-2021,Dadra and Nagar Haveli and Daman and Diu,3384,3351,2,29
22-02-2021,Goa,54591,53340,787,0
22-02-2021,Gujarat,267419,261281,4406,0
22-02-2021,Himachal Pradesh,58403,57181,982,13
22-02-2021,Haryana,269836,265920,3042,0
22-02-2021,Jharkhand,119638,118103,1086,0
22-02-2021,Jammu and Kashmir,125925,123236,1954,0
22-02-2021,Karnataka,948466,930087,12299,19
22-02-2021,Kerala,1036870,977012,4106,288
22-02-2021,Ladakh,9787,9620,130,0
22-02-2021,Lakshadweep,295,212,0,3
22-02-2021,Maharashtra,2106094,1999982,51806,1193
22-02-2021,Meghalaya,13954,13784,148,0
22-02-2021,Manipur,29240,28818,373,0
22-02-2021,Madhya Pradesh,259721,253763,3854,0
22-02-2021,Mizoram,4409,4379,10,0
22-02-2021,Nagaland,12192,11937,91,152
22-02-2021,Odisha,336705,334166,1967,0
22-02-2021,Punjab,178847,169911,5769,0
22-02-2021,Puducherry,39600,38763,663,0
22-02-2021,Rajasthan,319626,315635,2785,0
22-02-2021,Sikkim,6132,5851,135,97
22-02-2021,Telangana,297712,294386,1625,0
22-02-2021,Tamil Nadu,848724,832167,12466,0
22-02-2021,Tripura,33391,32939,388,23
22-02-2021,India,11015865,10710487,156498,4554
22-02-2021,Uttar Pradesh,602785,591700,8715,0
22-02-2021,Uttarakhand,96719,93230,1689,1389
22-02-2021,West Bengal,573910,560219,10251,0
23-02-2021,Andaman and Nicobar Islands,5016,4949,62,0
23-02-2021,Andhra Pradesh,889409,881666,7168,0
23-02-2021,Arunachal Pradesh,16836,16776,56,0
23-02-2021,Assam,217427,214732,1091,1347
23-02-2021,Bihar,262303,260218,1537,1
23-02-2021,Chandigarh,21500,20923,350,0
23-02-2021,Chhattisgarh,311433,304647,3809,0
23-02-2021,Delhi,638173,626216,10903,0
23-02-2021,Dadra and Nagar Haveli and Daman and Diu,3384,3351,2,29
23-02-2021,Goa,54648,53381,788,0
23-02-2021,Gujarat,267767,261575,4406,0
23-02-2021,Himachal Pradesh,58423,57210,982,13
23-02-2021,Haryana,269967,266017,3042,0
23-02-2021,Jharkhand,119688,118154,1086,0
23-02-2021,Jammu and Kashmir,126019,123298,1955,0
23-02-2021,Karnataka,948849,930465,12303,19
23-02-2021,Kerala,1040904,981835,4120,288
23-02-2021,Ladakh,9796,9621,130,0
23-02-2021,Lakshadweep,316,233,0,3
23-02-2021,Maharashtra,2112312,2005851,51857,1195
23-02-2021,Meghalaya,13955,13787,148,0
23-02-2021,Manipur,29243,28834,373,0
23-02-2021,Madhya Pradesh,259967,253963,3855,0
23-02-2021,Mizoram,4410,4379,10,0
23-02-2021,Nagaland,12192,11937,91,152
23-02-2021,Odisha,336767,334243,1967,0
23-02-2021,Punjab,179261,170187,5779,0
23-02-2021,Puducherry,39628,38784,665,0
23-02-2021,Rajasthan,319702,315722,2785,0
23-02-2021,Sikkim,6132,5853,135,97
23-02-2021,Telangana,297712,294386,1625,0
23-02-2021,Tamil Nadu,849166,832620,12472,0
23-02-2021,Tripura,33395,32939,388,23
23-02-2021,India,11029547,10724456,156601,4559
23-02-2021,Uttar Pradesh,602975,591989,8718,0
23-02-2021,Uttarakhand,96773,93268,1690,1392
23-02-2021,West Bengal,574099,560447,10253,0
24-02-2021,Andaman and Nicobar Islands,5016,4950,62,0
24-02-2021,Andhra Pradesh,889503,881732,7168,0
24-02-2021,Arunachal Pradesh,16836,16776,56,0
24-02-2021,Assam,217454,214757,1091,1347
24-02-2021,Bihar,262357,260310,1538,1
24-02-2021,Chandigarh,21541,20940,351,0
24-02-2021,Chhattisgarh,311680,304956,3813,0
24-02-2021,Delhi,638373,626331,10905,0
24-02-2021,Dadra and Nagar Haveli and Daman and Diu,3386,3351,2,29
24-02-2021,Goa,54700,53416,789,0
24-02-2021,Gujarat,268147,261871,4407,0
24-02-2021,Himachal Pradesh,58457,57233,982,13
24-02-2021,Haryana,270097,266099,3043,0
24-02-2021,Jharkhand,119720,118201,1087,0
24-02-2021,Jammu and Kashmir,126093,123367,1955,0
24-02-2021,Karnataka,949183,930778,12309,19
24-02-2021,Kerala,1045010,987720,4137,288
24-02-2021,Ladakh,9807,9624,130,0
24-02-2021,Lakshadweep,322,233,0,3
24-02-2021,Maharashtra,2121119,2008623,51937,1201
24-02-2021,Meghalaya,13958,13792,148,0
24-02-2021,Manipur,29250,28836,373,0
24-02-2021,Madhya Pradesh,260313,254186,3857,0
24-02-2021,Mizoram,4413,4380,10,0
24-02-2021,Nagaland,12192,11941,91,152
24-02-2021,Odisha,336835,334333,1967,0
24-02-2021,Punjab,179819,170435,5786,0
24-02-2021,Puducherry,39656,38801,666,0
24-02-2021,Rajasthan,319801,315812,2785,0
24-02-2021,Sikkim,6132,5853,135,97
24-02-2021,Telangana,298057,294683,1629,0
24-02-2021,Tamil Nadu,849629,833089,12478,0
24-02-2021,Tripura,33397,32939,388,23
24-02-2021,India,11046477,10736556,156742,4567
24-02-2021,Uttar Pradesh,603103,592192,8721,0
24-02-2021,Uttarakhand,96820,93348,1690,1394
24-02-2021,West Bengal,574301,560668,10256,0
25-02-2021,Andaman and Nicobar Islands,5016,4952,62,0
25-02-2021,Andhra Pradesh,889585,881806,7168,0
25-02-2021,Arunachal Pradesh,16836,16777,56,0
25-02-2021,Assam,217484,214770,1091,1347
25-02-2021,Bihar,262418,260401,1539,1
25-02-2021,Chandigarh,21590,20960,351,0
25-02-2021,Chhattisgarh,311900,305214,3821,0
25-02-2021,Delhi,638593,626519,10905,0
25-02-2021,Dadra and Nagar Haveli and Daman and Diu,3387,3351,2,29
25-02-2021,Goa,54771,53449,791,0
25-02-2021,Gujarat,268571,262172,4408,0
25-02-2021,Himachal Pradesh,58499,57260,982,13
25-02-2021,Haryana,270263,266166,3043,0
25-02-2021,Jharkhand,119796,118241,1087,0
25-02-2021,Jammu and Kashmir,126201,123426,1955,0
25-02-2021,Karnataka,949636,931725,12316,19
25-02-2021,Kerala,1048687,992372,4151,289
25-02-2021,Ladakh,9814,9628,130,0
25-02-2021,Lakshadweep,331,240,1,4
25-02-2021,Maharashtra,2129821,2012367,51993,1201
25-02-2021,Meghalaya,13961,13793,148,0
25-02-2021,Manipur,29253,28840,373,0
25-02-2021,Madhya Pradesh,260681,254387,3859,0
25-02-2021,Mizoram,4413,4382,10,0
25-02-2021,Nagaland,12198,11942,91,152
25-02-2021,Odisha,336924,334400,1968,0
25-02-2021,Punjab,180382,170713,5799,0
25-02-2021,Puducherry,39677,38814,667,0
25-02-2021,Rajasthan,319929,315936,2785,0
25-02-2021,Sikkim,6133,5858,135,97
25-02-2021,Telangana,298264,294782,1630,0
25-02-2021,Tamil Nadu,850096,833560,12483,0
25-02-2021,Tripura,33397,32961,388,23
25-02-2021,India,11063076,10748778,156861,4571
25-02-2021,Uttar Pradesh,603232,592327,8723,0
25-02-2021,Uttarakhand,96837,93400,1690,1396
25-02-2021,West Bengal,574500,560887,10260,0
26-02-2021,Andaman and Nicobar Islands,5017,4952,62,0
26-02-2021,Andhra Pradesh,889681,881877,7169,0
26-02-2021,Arunachal Pradesh,16836,16777,56,0
26-02-2021,Assam,217518,214792,1092,1347
26-02-2021,Bihar,262464,260493,1540,1
26-02-2021,Chandigarh,21659,20986,351,0
26-02-2021,Chhattisgarh,312179,305524,3828,0
26-02-2021,Delhi,638849,626712,10906,0
26-02-2021,Dadra and Nagar Haveli and Daman and Diu,3388,3353,2,29
26-02-2021,Goa,54871,53490,794,0
26-02-2021,Gujarat,269031,262487,4408,0
26-02-2021,Himachal Pradesh,58543,57287,982,13
26-02-2021,Haryana,270411,266264,3044,0
26-02-2021,Jharkhand,119864,118284,1087,0
26-02-2021,Jammu and Kashmir,126286,123527,1956,0
26-02-2021,Karnataka,950207,932367,12320,19
26-02-2021,Kerala,1052358,996514,4165,293
26-02-2021,Ladakh,9816,9632,130,0
26-02-2021,Lakshadweep,333,248,1,4
26-02-2021,Maharashtra,2138154,2017303,52041,1202
26-02-2021,Meghalaya,13961,13794,148,0
26-02-2021,Manipur,29260,28850,373,0
26-02-2021,Madhya Pradesh,261013,254633,3862,0
26-02-2021,Mizoram,4419,4386,10,0
26-02-2021,Nagaland,12198,11946,91,152
26-02-2021,Odisha,337018,334463,1968,0
26-02-2021,Punjab,181004,170968,5814,0
26-02-2021,Puducherry,39697,38836,667,0
26-02-2021,Rajasthan,320078,316061,2786,0
26-02-2021,Sikkim,6135,5858,135,97
26-02-2021,Telangana,298453,294911,1632,0
26-02-2021,Tamil Nadu,850577,834043,12488,0
26-02-2021,Tripura,33404,32961,388,23
26-02-2021,India,11079638,10761568,156975,4577
26-02-2021,Uttar Pradesh,603350,592441,8725,0
26-02-2021,Uttarakhand,96890,93438,1691,1397
26-02-2021,West Bengal,574716,561110,10263,0
27-02-2021,Andaman and Nicobar Islands,5018,4952,62,0
27-02-2021,Andhra Pradesh,889799,881963,7169,0
27-02-2021,Arunachal Pradesh,16836,16780,56,0
27-02-2021,Assam,217527,214815,1092,1347
27-02-2021,Bihar,262509,260564,1541,1
27-02-2021,Chandigarh,21719,21011,351,0
27-02-2021,Chhattisgarh,312419,305819,3832,0
27-02-2021,Delhi,639092,626876,10909,0
27-02-2021,Dadra and Nagar Haveli and Daman and Diu,3388,3353,2,29
27-02-2021,Goa,54932,53540,794,0
27-02-2021,Gujarat,269482,262815,4409,0
27-02-2021,Himachal Pradesh,58598,57311,982,13
27-02-2021,Haryana,270610,266358,3047,0
27-02-2021,Jharkhand,119906,118325,1088,0
27-02-2021,Jammu and Kashmir,126383,123599,1956,0
27-02-2021,Karnataka,950730,932747,12326,19
27-02-2021,Kerala,1056150,1001164,4183,293
27-02-2021,Ladakh,9818,9634,130,0
27-02-2021,Lakshadweep,359,256,1,4
27-02-2021,Maharashtra,2146777,2020951,52092,1204
27-02-2021,Meghalaya,13961,13796,148,0
27-02-2021,Manipur,29271,28854,373,0
27-02-2021,Madhya Pradesh,261403,254874,3863,0
27-02-2021,Mizoram,4422,4388,10,0
27-02-2021,Nagaland,12199,11946,91,152
27-02-2021,Odisha,337104,334519,1968,0
27-02-2021,Punjab,181597,171336,5825,0
27-02-2021,Puducherry,39717,38852,668,0
27-02-2021,Rajasthan,320180,316139,2787,0
27-02-2021,Sikkim,6137,5861,135,97
27-02-2021,Telangana,298631,295059,1633,0
27-02-2021,Tamil Nadu,851063,834534,12493,0
27-02-2021,Tripura,33404,32961,388,23
27-02-2021,India,11096443,10773277,157086,4576
27-02-2021,Uttar Pradesh,603427,592556,8724,0
27-02-2021,Uttarakhand,96949,93442,1692,1394
27-02-2021,West Bengal,574926,561327,10266,0
28-02-2021,Andaman and Nicobar Islands,5020,4952,62,0
28-02-2021,Andhra Pradesh,889916,882029,7169,0
28-02-2021,Arunachal Pradesh,16836,16780,56,0
28-02-2021,Assam,217537,214830,1092,1347
28-02-2021,Bihar,262534,260594,1541,1
28-02-2021,Chandigarh,21770,21037,352,0
28-02-2021,Chhattisgarh,312560,305951,3835,0
28-02-2021,Delhi,639289,627044,10910,0
28-02-2021,Dadra and Nagar Haveli and Daman and Diu,3388,3353,2,29
28-02-2021,Goa,54986,53585,795,0
28-02-2021,Gujarat,269889,263116,4410,0
28-02-2021,Himachal Pradesh,58645,57332,982,13
28-02-2021,Haryana,270784,266461,3048,0
28-02-2021,Jharkhand,119950,118365,1090,0
28-02-2021,Jammu and Kashmir,126441,123661,1957,0
28-02-2021,Karnataka,951251,933097,12331,19
28-02-2021,Kerala,1059404,1005497,4198,293
28-02-2021,Ladakh,9818,9635,130,0
28-02-2021,Lakshadweep,382,257,1,4
28-02-2021,Maharashtra,2155070,2024704,52154,1204
28-02-2021,Meghalaya,13962,13797,148,0
28-02-2021,Manipur,29273,28867,373,0
28-02-2021,Madhya Pradesh,261766,255117,3864,0
28-02-2021,Mizoram,4423,4393,10,0
28-02-2021,Nagaland,12200,11949,91,152
28-02-2021,Odisha,337191,334571,1969,0
28-02-2021,Punjab,182176,171712,5832,0
28-02-2021,Puducherry,39725,38872,668,0
28-02-2021,Rajasthan,320336,316241,2787,0
28-02-2021,Sikkim,6145,5867,135,97
28-02-2021,Telangana,298807,295222,1634,0
28-02-2021,Tamil Nadu,851542,835024,12496,0
28-02-2021,Tripura,33404,32961,388,23
28-02-2021,India,11112057,10784568,157194,4578
28-02-2021,Uttar Pradesh,603527,592699,8724,0
